PassengerId,Name,Sex,Age,Pclass,Survived,rango_edad
7834,"Johnson, Mr. Andrew",male,0.2,1,0,Infante
7835,"Moore, Dr. Nancy",female,33.4,1,1,Adulto_Joven
7836,"Marquez, Mr. Thomas",male,28,3,0,Adulto_Joven
7837,"Perry, Major. Christopher",male,16.6,1,1,Adolescente
7838,"Pierce, Mr. Kenneth",male,5.7,3,0,Infante
7839,"Frazier, Dr. Jeffrey",male,22.7,2,0,Adulto_Joven
7840,"Collins, Sir. Alex",male,49.2,2,0,Adulto
7841,"Zimmerman, Countess. Kelsey",female,47.3,1,1,Adulto
7842,"Cervantes, Sir. Tyler",male,38.9,1,1,Adulto_Joven
7843,"Frey, Major. Dylan",male,61.9,1,0,Senior
7844,"Morse, Major. Michael",male,53.1,1,0,Adulto
7845,"Johnson, Major. Warren",male,18.5,3,0,Adolescente
7846,"Cobb, Rev. Adam",male,45.6,1,0,Adulto
7847,"Holmes, Dr. Jonathan",male,51.5,1,1,Adulto
7848,"Murillo, Dr. Timothy",male,34.9,3,0,Adulto_Joven
7849,"Osborne, Sir. Matthew",male,41.9,1,0,Adulto
7850,"Palmer, Dr. Dale",male,19.2,1,0,Adolescente
7851,"Jenkins, Col. Jeremiah",male,25.3,1,0,Adulto_Joven
7852,"Moore, Sir. Justin",male,20.8,2,0,Adulto_Joven
7853,"Moreno, Countess. Lisa",female,29,1,1,Adulto_Joven
7854,"Duran, Major. Henry",male,41.4,3,0,Adulto
7855,"Nicholson, Col. Joshua",male,46.7,1,0,Adulto
7856,"Davis, Mrs. Lynn",female,25.2,3,0,Adulto_Joven
7857,"Mcguire, Rev. Oscar",male,36.8,2,0,Adulto_Joven
7858,"Walker, Countess. Cheryl",female,41.2,1,1,Adulto
7859,"Schwartz, Major. Jose",male,21.3,2,1,Adulto_Joven
7860,"Lee, Miss. Susan",female,42.3,1,1,Adulto
7861,"Hoover, Major. Daniel",male,59.2,2,1,Adulto
7862,"Bryant, Rev. Connor",male,69,1,0,Senior
7863,"Campbell, Col. Matthew",male,35.9,3,0,Adulto_Joven
7864,"Mcdonald, Col. Robert",male,21.8,1,0,Adulto_Joven
7865,"Bautista, Dr. Casey",male,35.4,2,0,Adulto_Joven
7866,"Shaffer, Countess. Cynthia",female,31.9,1,1,Adulto_Joven
7867,"Lee, Dr. David",male,34.8,2,0,Adulto_Joven
7868,"Goodman, Major. Brian",male,59,1,0,Adulto
7869,"Levine, Sir. Bradley",male,34.9,3,1,Adulto_Joven
7870,"Ross, Rev. Mark",male,27.8,2,1,Adulto_Joven
7871,"Haney, Mrs. Stacey",female,40.4,3,1,Adulto
7872,"Sims, Major. Daniel",male,55.8,1,1,Adulto
7873,"Krueger, Dr. Gregory",male,44.9,3,1,Adulto
7874,"Malone, Mr. Jeffrey",male,33.2,1,0,Adulto_Joven
7875,"Lucas, Dr. Jonathan",male,56.2,1,0,Adulto
7876,"Duran, Mr. Christopher",male,18.5,1,1,Adolescente
7877,"Trujillo, Dr. Melissa",female,29.1,3,1,Adulto_Joven
7878,"King, Miss. Laura",female,24,3,0,Adulto_Joven
7879,"Love, Mrs. Michele",female,35,1,1,Adulto_Joven
7880,"Cuevas, Rev. Zachary",male,27.2,1,1,Adulto_Joven
7881,"Nguyen, Sir. Wesley",male,69.5,1,0,Senior
7882,"Martinez, Col. Ronald",male,39.3,1,1,Adulto_Joven
7883,"Young, Mr. Bruce",male,27.8,3,0,Adulto_Joven
7884,"Acosta, Mrs. Patricia",female,48.9,1,1,Adulto
7885,"Hanna, Dr. Cynthia",female,9.3,2,1,Infante
7886,"Ortiz, Dr. Curtis",male,14.5,1,0,Adolescente
7887,"Patton, Mrs. Emily",female,41,1,1,Adulto
7888,"Good, Col. Justin",male,30.1,1,1,Adulto_Joven
7889,"Colon, Sir. Joshua",male,40.3,1,0,Adulto
7890,"Turner, Major. Phillip",male,30.5,1,0,Adulto_Joven
7891,"Cox, Countess. Stephanie",female,29.9,1,1,Adulto_Joven
7892,"Johnson, Rev. Richard",male,42.7,1,0,Adulto
7893,"Johnson, Major. James",male,28.5,2,0,Adulto_Joven
7894,"Woodward, Col. Robert",male,17.5,3,0,Adolescente
7895,"Simpson, Sir. Stephen",male,29.9,1,0,Adulto_Joven
7896,"Simmons, Miss. Elizabeth",female,41.7,1,1,Adulto
7897,"Gonzalez, Lady. Dawn",female,65.4,1,1,Senior
7898,"Stephens, Countess. Amy",female,17.7,2,1,Adolescente
7899,"Santiago, Rev. Justin",male,24,3,1,Adulto_Joven
7900,"Hughes, Col. David",male,23.7,3,0,Adulto_Joven
7901,"Davis, Dr. William",male,37.2,1,1,Adulto_Joven
7902,"Lopez, Mrs. Angela",female,56.4,1,1,Adulto
7903,"Gray, Mr. Gregory",male,40.2,3,0,Adulto
7904,"Garcia, Countess. Rebecca",female,32.2,1,1,Adulto_Joven
7905,"Reyes, Dr. Elizabeth",female,40,1,1,Adulto
7906,"Ward, Miss. Ashley",female,18.8,2,1,Adolescente
7907,"Guerrero, Dr. Amber",female,27.5,1,1,Adulto_Joven
7908,"Roberts, Countess. Maureen",female,29.1,3,0,Adulto_Joven
7909,"Townsend, Mr. Michael",male,28.6,2,0,Adulto_Joven
7910,"Harris, Countess. Hailey",female,15.1,1,1,Adolescente
7911,"Hall, Dr. Joanna",female,43.1,2,1,Adulto
7912,"Cunningham, Mr. Michael",male,64.9,1,0,Senior
7913,"Hamilton, Lady. Amber",female,63.9,1,1,Senior
7914,"Parker, Major. Philip",male,55.7,1,1,Adulto
7915,"Wilkins, Dr. Michael",male,45.4,3,0,Adulto
7916,"Dunn, Col. James",male,64.3,1,1,Senior
7917,"Nguyen, Mrs. Ashley",female,30.6,1,1,Adulto_Joven
7918,"Tapia, Countess. Amy",female,24,1,1,Adulto_Joven
7919,"Rodgers, Mrs. Tracey",female,5,1,1,Infante
7920,"Mueller, Dr. Robert",male,35.2,1,0,Adulto_Joven
7921,"Brooks, Col. Frank",male,0.3,3,0,Infante
7922,"Best, Rev. Joseph",male,19.6,1,1,Adolescente
7923,"Sawyer, Dr. Kevin",male,50.6,1,1,Adulto
7924,"Fowler, Major. Bryce",male,42.2,2,1,Adulto
7925,"Whitaker, Sir. Clifford",male,38.8,2,0,Adulto_Joven
7926,"Blair, Dr. Chad",male,38.7,1,0,Adulto_Joven
7927,"Miller, Mr. Adam",male,15.3,1,0,Adolescente
7928,"Sharp, Mr. Joseph",male,34,3,0,Adulto_Joven
7929,"Burns, Mr. Carlos",male,34.4,3,1,Adulto_Joven
7930,"Robertson, Mrs. Nicole",female,28.5,1,1,Adulto_Joven
7931,"Roberts, Mrs. Danielle",female,54.7,1,1,Adulto
7932,"Hood, Mr. John",male,40.4,1,0,Adulto
7933,"Perez, Miss. Breanna",female,49.6,2,1,Adulto
7934,"Butler, Dr. Sabrina",female,14,2,1,Adolescente
7935,"Parks, Col. Brian",male,28.1,1,0,Adulto_Joven
7936,"Brady, Mrs. Sara",female,41.1,1,1,Adulto
7937,"Snyder, Mr. Lee",male,42,1,0,Adulto
7938,"Burton, Sir. Seth",male,0.3,2,0,Infante
7939,"Keller, Col. Samuel",male,37.8,1,1,Adulto_Joven
7940,"Johnson, Major. Alan",male,53.3,1,1,Adulto
7941,"Baker, Dr. Donna",female,21.6,1,0,Adulto_Joven
7942,"Huffman, Dr. Lori",female,40.8,2,1,Adulto
7943,"Becker, Mrs. Mary",female,51.2,1,1,Adulto
7944,"Pearson, Mrs. Julia",female,29.6,3,1,Adulto_Joven
7945,"Williams, Rev. Jerry",male,50.8,1,0,Adulto
7946,"Reyes, Dr. Miguel",male,39.3,1,0,Adulto_Joven
7947,"Nichols, Sir. Clifford",male,24.8,3,0,Adulto_Joven
7948,"Dawson, Col. Scott",male,9.6,3,0,Infante
7949,"Taylor, Major. Isaiah",male,47.7,1,1,Adulto
7950,"Ramirez, Dr. Caleb",male,26.1,3,1,Adulto_Joven
7951,"Carter, Sir. Eric",male,47.8,1,1,Adulto
7952,"Lewis, Dr. Adam",male,62.5,1,1,Senior
7953,"Nelson, Mr. Dennis",male,19.2,2,0,Adolescente
7954,"Dennis, Mrs. Sarah",female,36,2,1,Adulto_Joven
7955,"Heath, Col. Brian",male,21.4,1,0,Adulto_Joven
7956,"Morales, Mrs. Mary",female,28.4,2,1,Adulto_Joven
7957,"Luna, Rev. Michael",male,12,1,1,Infante
7958,"Owens, Mrs. Christina",female,7.4,1,1,Infante
7959,"Combs, Col. William",male,24.5,3,0,Adulto_Joven
7960,"Lawrence, Col. Matthew",male,14.3,2,0,Adolescente
7961,"Shepherd, Major. Kevin",male,30.2,1,0,Adulto_Joven
7962,"Glover, Mrs. Melissa",female,52.3,1,1,Adulto
7963,"Burton, Lady. Michelle",female,29.6,1,1,Adulto_Joven
7964,"Johnson, Mrs. Gina",female,36.2,1,1,Adulto_Joven
7965,"Swanson, Mr. Devon",male,45.3,1,1,Adulto
7966,"Jordan, Major. Fred",male,60.3,2,0,Senior
7967,"Lopez, Mrs. Megan",female,45.2,1,0,Adulto
7968,"Adams, Mrs. Lisa",female,17.3,2,1,Adolescente
7969,"Patrick, Lady. Caroline",female,40.4,2,1,Adulto
7970,"Williams, Mr. James",male,30.1,1,0,Adulto_Joven
7971,"Kim, Major. Andrew",male,27.8,3,1,Adulto_Joven
7972,"Patel, Sir. Michael",male,28.4,3,0,Adulto_Joven
7973,"Ford, Dr. Ryan",male,24.5,2,1,Adulto_Joven
7974,"Manning, Countess. Jamie",female,20.4,1,1,Adulto_Joven
7975,"Chang, Col. Christopher",male,44,1,1,Adulto
7976,"Bauer, Dr. Justin",male,44.6,1,1,Adulto
7977,"Allison, Dr. Linda",female,26.9,1,1,Adulto_Joven
7978,"Patel, Lady. Mikayla",female,33.8,1,1,Adulto_Joven
7979,"Bonilla, Mrs. Angela",female,40.2,1,1,Adulto
7980,"West, Dr. Stephanie",female,22.1,1,1,Adulto_Joven
7981,"Michael, Lady. Amanda",female,65.5,1,1,Senior
7982,"Morse, Lady. Peggy",female,26.7,3,0,Adulto_Joven
7983,"Baker, Miss. Ashley",female,37.2,1,1,Adulto_Joven
7984,"Hicks, Dr. Tara",female,26.4,1,1,Adulto_Joven
7985,"Lyons, Mrs. Jill",female,49.4,1,1,Adulto
7986,"Wilson, Major. Christopher",male,23.2,2,0,Adulto_Joven
7987,"Thomas, Sir. Eric",male,28.3,3,0,Adulto_Joven
7988,"Morgan, Countess. Wanda",female,33.8,1,1,Adulto_Joven
7989,"Love, Sir. Jesse",male,37.5,1,0,Adulto_Joven
7990,"Perry, Mr. Justin",male,43.6,2,0,Adulto
7991,"Rojas, Major. Malik",male,29.7,2,1,Adulto_Joven
7992,"Scott, Mr. Jeff",male,47,1,0,Adulto
7993,"Adams, Mrs. Karen",female,48.7,1,1,Adulto
7994,"Goodman, Rev. Timothy",male,25.9,3,0,Adulto_Joven
7995,"Rivas, Col. Richard",male,36.7,1,0,Adulto_Joven
7996,"Sellers, Mr. Robert",male,30.8,2,0,Adulto_Joven
7997,"Brown, Dr. Carlos",male,40.4,1,0,Adulto
7998,"Holt, Lady. Alexandra",female,15.7,1,1,Adolescente
7999,"Berry, Lady. Jaime",female,57,1,1,Adulto
8000,"Higgins, Dr. Kathryn",female,34.9,1,1,Adulto_Joven
8001,"Rice, Major. Shawn",male,25.7,1,0,Adulto_Joven
8002,"Harris, Dr. Hannah",female,63.4,1,1,Senior
8003,"Ferguson, Col. Jeremy",male,18.3,1,0,Adolescente
8004,"Rogers, Col. Chase",male,32.1,1,0,Adulto_Joven
8005,"Dennis, Col. John",male,77.4,1,0,Senior
8006,"Harris, Lady. Tamara",female,23.6,2,1,Adulto_Joven
8007,"Martin, Dr. Brian",male,42.6,1,1,Adulto
8008,"Nichols, Miss. Ann",female,20.1,2,1,Adulto_Joven
8009,"Barr, Mr. Victor",male,39.6,1,0,Adulto_Joven
8010,"Reynolds, Rev. Darren",male,45,1,0,Adulto
8011,"Hester, Dr. Peter",male,24.3,2,0,Adulto_Joven
8012,"Wagner, Lady. Stephanie",female,32.1,2,1,Adulto_Joven
8013,"Smith, Mr. Brett",male,38.2,1,0,Adulto_Joven
8014,"Ellis, Miss. Kristen",female,34.2,1,0,Adulto_Joven
8015,"Brown, Miss. Maria",female,34.7,1,1,Adulto_Joven
8016,"Chase, Dr. Kayla",female,39.9,1,1,Adulto_Joven
8017,"Burke, Major. Darren",male,47.7,1,1,Adulto
8018,"Reynolds, Mrs. Janet",female,43,1,1,Adulto
8019,"Choi, Sir. David",male,33.8,1,1,Adulto_Joven
8020,"Kelly, Col. Joseph",male,40,1,0,Adulto
8021,"Ramsey, Rev. Antonio",male,39.8,1,0,Adulto_Joven
8022,"Hernandez, Rev. Ryan",male,28.9,1,0,Adulto_Joven
8023,"Morrow, Col. Calvin",male,25.8,3,1,Adulto_Joven
8024,"Barton, Major. James",male,52,1,0,Adulto
8025,"Mendoza, Lady. Sandra",female,53.2,2,1,Adulto
8026,"Cardenas, Miss. Amy",female,41,3,0,Adulto
8027,"Moyer, Miss. Mackenzie",female,46.9,1,1,Adulto
8028,"Ashley, Lady. Bonnie",female,30.2,2,1,Adulto_Joven
8029,"Wood, Rev. Anthony",male,22.8,2,0,Adulto_Joven
8030,"Scott, Col. Samuel",male,39.8,2,1,Adulto_Joven
8031,"Pearson, Col. Matthew",male,23.4,3,0,Adulto_Joven
8032,"Wood, Dr. Jeffrey",male,30.4,2,0,Adulto_Joven
8033,"Jones, Mrs. Karen",female,19.5,2,1,Adolescente
8034,"Becker, Dr. Elijah",male,41.1,1,1,Adulto
8035,"Bailey, Lady. Rose",female,46.9,1,1,Adulto
8036,"Brooks, Dr. Kelsey",female,26.3,2,1,Adulto_Joven
8037,"Hill, Dr. Katelyn",female,22.5,1,1,Adulto_Joven
8038,"Miller, Sir. Corey",male,54.3,2,0,Adulto
8039,"Wilson, Rev. Richard",male,48.6,1,0,Adulto
8040,"Carpenter, Mr. Joseph",male,4.6,2,0,Infante
8041,"Jones, Major. Anthony",male,30.7,1,1,Adulto_Joven
8042,"Richards, Sir. David",male,37.3,1,1,Adulto_Joven
8043,"Neal, Major. Adam",male,49.4,1,0,Adulto
8044,"Davis, Countess. Ashley",female,18.7,1,1,Adolescente
8045,"Simpson, Dr. Justin",male,43.6,1,0,Adulto
8046,"Brown, Sir. Daniel",male,25.7,1,1,Adulto_Joven
8047,"Wilson, Dr. Erin",female,0.2,1,1,Infante
8048,"Rivera, Col. Joseph",male,33.1,1,0,Adulto_Joven
8049,"Henson, Col. Mark",male,40.5,1,1,Adulto
8050,"Hill, Countess. Kristina",female,36.9,1,1,Adulto_Joven
8051,"Fowler, Mr. Kenneth",male,29,1,0,Adulto_Joven
8052,"Thornton, Mr. Alejandro",male,74.4,1,0,Senior
8053,"Ramos, Col. Scott",male,61.3,1,1,Senior
8054,"Koch, Miss. Alyssa",female,45.5,1,1,Adulto
8055,"Blanchard, Miss. Lauren",female,50.5,1,1,Adulto
8056,"Rodriguez, Col. Aaron",male,14,1,0,Adolescente
8057,"Hill, Sir. Randy",male,21.2,3,0,Adulto_Joven
8058,"Scott, Sir. Trevor",male,31.8,1,1,Adulto_Joven
8059,"Fox, Dr. Aaron",male,32.7,3,0,Adulto_Joven
8060,"Hall, Major. John",male,8.9,3,0,Infante
8061,"Collins, Mr. Darrell",male,4.6,3,0,Infante
8062,"Wilson, Rev. Robert",male,59.6,1,0,Adulto
8063,"White, Lady. Patricia",female,14.9,3,0,Adolescente
8064,"Ramsey, Major. Timothy",male,18.1,1,0,Adolescente
8065,"Miller, Major. John",male,31.9,1,0,Adulto_Joven
8066,"Edwards, Major. Dylan",male,50.8,1,1,Adulto
8067,"Warren, Rev. Alfred",male,27.2,2,0,Adulto_Joven
8068,"Brown, Mrs. Jennifer",female,37.7,1,1,Adulto_Joven
8069,"Cannon, Col. Ronald",male,24.3,1,0,Adulto_Joven
8070,"Aguirre, Mrs. Melissa",female,28.9,3,0,Adulto_Joven
8071,"Wagner, Lady. Karen",female,18.8,2,1,Adolescente
8072,"Watson, Lady. Laura",female,37,2,1,Adulto_Joven
8073,"Larson, Major. Robert",male,23.1,3,0,Adulto_Joven
8074,"Murray, Col. Gregory",male,64,1,0,Senior
8075,"Ward, Col. Jordan",male,22.6,1,1,Adulto_Joven
8076,"Alexander, Countess. Stephanie",female,28.4,1,1,Adulto_Joven
8077,"Haynes, Rev. Kenneth",male,34.4,3,0,Adulto_Joven
8078,"Vasquez, Dr. Joseph",male,16.3,2,0,Adolescente
8079,"Williams, Major. Glenn",male,15.3,3,0,Adolescente
8080,"Anderson, Dr. Kurt",male,40.9,1,0,Adulto
8081,"Miller, Lady. Debra",female,9.4,2,1,Infante
8082,"Sanford, Mrs. Shannon",female,15.8,3,1,Adolescente
8083,"Thornton, Col. Joshua",male,42.2,1,0,Adulto
8084,"Salas, Lady. Meghan",female,21.8,1,1,Adulto_Joven
8085,"Winters, Countess. Julia",female,48.1,1,1,Adulto
8086,"Matthews, Lady. Erica",female,22.7,1,1,Adulto_Joven
8087,"Myers, Mr. Joseph",male,16.5,3,1,Adolescente
8088,"Byrd, Countess. Katherine",female,24.1,1,1,Adulto_Joven
8089,"Singleton, Rev. Aaron",male,24.6,1,1,Adulto_Joven
8090,"Hernandez, Lady. Hannah",female,24.8,1,1,Adulto_Joven
8091,"Fischer, Mrs. Jennifer",female,7.1,2,1,Infante
8092,"Wells, Countess. Brittney",female,27.3,1,1,Adulto_Joven
8093,"Wagner, Dr. David",male,31.4,2,0,Adulto_Joven
8094,"Burton, Col. David",male,33.4,2,0,Adulto_Joven
8095,"Williams, Dr. Kim",female,29.8,1,1,Adulto_Joven
8096,"Smith, Mr. Terry",male,68.1,1,0,Senior
8097,"Holmes, Lady. Elizabeth",female,25,1,1,Adulto_Joven
8098,"Wheeler, Major. Eric",male,59.4,1,0,Adulto
8099,"Tran, Miss. Cheryl",female,30.8,1,1,Adulto_Joven
8100,"Medina, Rev. Tom",male,41.8,1,0,Adulto
8101,"Martinez, Dr. Blake",male,27.5,3,0,Adulto_Joven
8102,"Wilson, Miss. Rebecca",female,36.7,1,1,Adulto_Joven
8103,"Spencer, Col. Calvin",male,43.9,1,0,Adulto
8104,"Smith, Countess. Taylor",female,22.6,2,1,Adulto_Joven
8105,"Byrd, Major. Jeremy",male,38.3,1,0,Adulto_Joven
8106,"Washington, Mrs. Angela",female,22,2,1,Adulto_Joven
8107,"Frye, Miss. Stephanie",female,51.3,1,1,Adulto
8108,"Delgado, Lady. Angelica",female,23.4,3,1,Adulto_Joven
8109,"Griffin, Rev. Eric",male,69.3,1,1,Senior
8110,"Evans, Countess. Tina",female,25,1,1,Adulto_Joven
8111,"Farrell, Col. David",male,42.7,1,1,Adulto
8112,"Pierce, Miss. Julia",female,8.4,3,0,Infante
8113,"Davis, Sir. Brian",male,9.9,3,0,Infante
8114,"Gonzalez, Countess. Erin",female,58.4,1,1,Adulto
8115,"Weeks, Rev. Shawn",male,75.6,1,0,Senior
8116,"Medina, Lady. Amanda",female,33.1,1,1,Adulto_Joven
8117,"Baker, Col. Bradley",male,42.6,2,1,Adulto
8118,"Olson, Major. James",male,58.5,1,1,Adulto
8119,"Fuentes, Rev. Brandon",male,49.8,1,0,Adulto
8120,"Palmer, Dr. Brandon",male,27.9,1,0,Adulto_Joven
8121,"Thomas, Countess. Carol",female,17.3,2,1,Adolescente
8122,"Boyer, Major. Brian",male,35.1,1,1,Adulto_Joven
8123,"Williams, Lady. Kendra",female,41.9,2,1,Adulto
8124,"Jackson, Col. John",male,9.6,2,0,Infante
8125,"Beltran, Dr. Curtis",male,53.3,1,0,Adulto
8126,"Anderson, Sir. Michael",male,55,1,0,Adulto
8127,"Jenkins, Col. Scott",male,24.3,1,0,Adulto_Joven
8128,"May, Rev. Michael",male,30.4,1,1,Adulto_Joven
8129,"Collins, Major. Phillip",male,22.7,1,0,Adulto_Joven
8130,"Leonard, Rev. Omar",male,51.2,1,1,Adulto
8131,"Martinez, Sir. Matthew",male,28.1,1,0,Adulto_Joven
8132,"Greene, Mrs. Patricia",female,34.8,2,1,Adulto_Joven
8133,"Calderon, Sir. Shawn",male,36,1,0,Adulto_Joven
8134,"Fleming, Sir. Ronald",male,64.2,1,1,Senior
8135,"Massey, Rev. Martin",male,37.7,3,0,Adulto_Joven
8136,"Noble, Rev. Allen",male,38.5,2,1,Adulto_Joven
8137,"Crosby, Miss. Misty",female,25.4,1,1,Adulto_Joven
8138,"Johnson, Sir. Jeffrey",male,45.4,3,0,Adulto
8139,"Ross, Dr. David",male,44.8,1,1,Adulto
8140,"King, Mrs. Alison",female,38.6,1,1,Adulto_Joven
8141,"Ortega, Lady. Angela",female,21.5,2,1,Adulto_Joven
8142,"Hill, Col. Donald",male,25.1,2,0,Adulto_Joven
8143,"Willis, Col. Samuel",male,43.1,3,0,Adulto
8144,"Holt, Mr. Matthew",male,18.6,3,0,Adolescente
8145,"Bowman, Miss. Vanessa",female,33.1,1,1,Adulto_Joven
8146,"Evans, Rev. William",male,30.9,1,0,Adulto_Joven
8147,"Oneill, Dr. Juan",male,44.5,1,1,Adulto
8148,"Sanders, Major. Robert",male,29.1,1,1,Adulto_Joven
8149,"Ramirez, Mrs. Sara",female,25.2,2,1,Adulto_Joven
8150,"Wagner, Mr. Ian",male,59.1,1,1,Adulto
8151,"Dean, Sir. Andrew",male,39.5,1,1,Adulto_Joven
8152,"Russell, Mr. Jackson",male,36.7,1,0,Adulto_Joven
8153,"Kemp, Countess. Susan",female,50.4,2,0,Adulto
8154,"Humphrey, Dr. Christopher",male,31.5,2,0,Adulto_Joven
8155,"Juarez, Dr. Michele",female,41.4,1,1,Adulto
8156,"Evans, Rev. Nicholas",male,53.4,1,0,Adulto
8157,"Flores, Major. Brett",male,39.2,3,0,Adulto_Joven
8158,"Yang, Major. James",male,5.1,1,1,Infante
8159,"Sharp, Rev. Gerald",male,29.2,3,0,Adulto_Joven
8160,"Roberts, Dr. Alicia",female,30.8,1,1,Adulto_Joven
8161,"Gonzalez, Sir. Christopher",male,45.4,2,0,Adulto
8162,"Hubbard, Dr. David",male,43.8,1,0,Adulto
8163,"Campbell, Dr. Karen",female,31.5,1,1,Adulto_Joven
8164,"Harvey, Countess. Emma",female,42.1,1,1,Adulto
8165,"Hansen, Col. Michael",male,38.8,1,1,Adulto_Joven
8166,"Gonzalez, Sir. Matthew",male,29.5,1,1,Adulto_Joven
8167,"Mcclure, Sir. Anthony",male,4.9,3,0,Infante
8168,"Clark, Rev. Patrick",male,32.1,3,0,Adulto_Joven
8169,"Wang, Countess. Colleen",female,26.5,1,1,Adulto_Joven
8170,"Williams, Mr. Roger",male,31.8,1,0,Adulto_Joven
8171,"Vaughn, Major. John",male,31.9,1,0,Adulto_Joven
8172,"Lowe, Lady. Rebecca",female,11.2,2,1,Infante
8173,"Berry, Dr. Kevin",male,26.7,3,1,Adulto_Joven
8174,"Bailey, Col. Joseph",male,53.3,1,0,Adulto
8175,"Sanchez, Rev. Nicholas",male,18.6,3,0,Adolescente
8176,"Richards, Major. Tony",male,21.9,1,0,Adulto_Joven
8177,"Walter, Sir. Bruce",male,55.5,1,1,Adulto
8178,"Myers, Sir. David",male,68.2,1,1,Senior
8179,"Burgess, Mr. Thomas",male,35.3,2,0,Adulto_Joven
8180,"Morgan, Dr. Justin",male,13.5,3,0,Adolescente
8181,"Ellis, Rev. James",male,67.6,1,0,Senior
8182,"Rogers, Countess. Ashley",female,24,2,0,Adulto_Joven
8183,"Mcdaniel, Countess. Tammy",female,14.5,3,0,Adolescente
8184,"Cervantes, Major. David",male,31.9,3,0,Adulto_Joven
8185,"Miller, Major. Ryan",male,17.3,1,0,Adolescente
8186,"Porter, Rev. Steve",male,32.5,1,0,Adulto_Joven
8187,"Wilson, Mrs. Yolanda",female,31.6,1,1,Adulto_Joven
8188,"King, Major. Edward",male,31.2,2,0,Adulto_Joven
8189,"Ryan, Miss. Kelly",female,0.4,1,1,Infante
8190,"Cooley, Mr. Aaron",male,32.5,3,0,Adulto_Joven
8191,"Morrison, Col. Brandon",male,45.8,1,0,Adulto
8192,"Gross, Rev. Christopher",male,0.3,2,1,Infante
8193,"Burke, Major. Mario",male,40.7,2,0,Adulto
8194,"Bradford, Countess. Amanda",female,47.2,1,1,Adulto
8195,"Cox, Miss. Ashley",female,19.2,1,1,Adolescente
8196,"Morris, Mr. Phillip",male,26,1,0,Adulto_Joven
8197,"Fowler, Dr. Alexis",female,41.2,1,1,Adulto
8198,"Nguyen, Dr. Karen",female,35.4,2,1,Adulto_Joven
8199,"Ward, Miss. Jamie",female,42.1,2,1,Adulto
8200,"Bishop, Dr. Jill",female,23.8,1,1,Adulto_Joven
8201,"Sutton, Mr. Daniel",male,15.1,3,0,Adolescente
8202,"Holmes, Major. Troy",male,25.7,2,0,Adulto_Joven
8203,"Cohen, Dr. Lauren",female,12.5,1,1,Infante
8204,"Smith, Major. Tony",male,30.9,3,0,Adulto_Joven
8205,"Juarez, Major. Timothy",male,53.5,1,1,Adulto
8206,"Black, Miss. Sherry",female,66.8,2,1,Senior
8207,"Phillips, Sir. Kenneth",male,32.2,1,1,Adulto_Joven
8208,"Ramirez, Miss. Rachel",female,34.2,1,1,Adulto_Joven
8209,"Wilson, Mr. David",male,20.3,1,1,Adulto_Joven
8210,"Bennett, Lady. Mary",female,41.8,1,1,Adulto
8211,"Welch, Sir. Brian",male,10.8,3,0,Infante
8212,"Edwards, Rev. James",male,48.7,1,1,Adulto
8213,"Nelson, Sir. Kerry",male,48.4,1,1,Adulto
8214,"Saunders, Col. Jordan",male,59.3,1,1,Adulto
8215,"Miles, Dr. Jacqueline",female,33.4,1,1,Adulto_Joven
8216,"Ali, Rev. Darren",male,40.8,1,0,Adulto
8217,"Barnes, Col. Timothy",male,47.6,1,0,Adulto
8218,"Chaney, Sir. Kevin",male,52.2,2,0,Adulto
8219,"Drake, Mr. Ronald",male,26.2,1,1,Adulto_Joven
8220,"Ballard, Mr. Phillip",male,34.7,1,1,Adulto_Joven
8221,"Ramirez, Major. Curtis",male,47.2,2,0,Adulto
8222,"Blake, Miss. Amber",female,27.3,3,1,Adulto_Joven
8223,"Pruitt, Mr. Scott",male,44.8,1,1,Adulto
8224,"Rodriguez, Dr. Jerry",male,38.4,3,0,Adulto_Joven
8225,"Bell, Rev. John",male,21.6,3,0,Adulto_Joven
8226,"Harvey, Miss. Terry",female,39,2,1,Adulto_Joven
8227,"Dennis, Dr. Lisa",female,35.4,1,1,Adulto_Joven
8228,"Andrade, Mr. John",male,57.8,1,0,Adulto
8229,"Alvarez, Sir. Steven",male,53.1,1,0,Adulto
8230,"Arellano, Col. James",male,35.3,1,0,Adulto_Joven
8231,"Williams, Dr. Susan",female,37.5,1,1,Adulto_Joven
8232,"Everett, Dr. John",male,19.6,2,1,Adolescente
8233,"Meza, Miss. Lauren",female,35.7,1,1,Adulto_Joven
8234,"Black, Mr. Billy",male,49.2,3,0,Adulto
8235,"Jones, Major. Charles",male,32.9,2,0,Adulto_Joven
8236,"Smith, Miss. Jessica",female,48.3,1,1,Adulto
8237,"Macias, Col. James",male,44.6,1,0,Adulto
8238,"Mills, Rev. Steven",male,31.6,3,0,Adulto_Joven
8239,"Rogers, Rev. Charles",male,12.8,2,0,Infante
8240,"Vazquez, Sir. Christopher",male,12.5,3,0,Infante
8241,"Watson, Lady. Shannon",female,52.9,1,1,Adulto
8242,"Parks, Dr. Nicholas",male,34.9,2,1,Adulto_Joven
8243,"Green, Major. Zachary",male,17.4,3,0,Adolescente
8244,"Allen, Col. Cole",male,40.9,1,0,Adulto
8245,"Odom, Lady. Meredith",female,26.7,1,1,Adulto_Joven
8246,"Singleton, Col. Jonathon",male,33.9,1,0,Adulto_Joven
